index,algorithm,n,time_mean,time_std,m
50,CountingSort,,-0.0025337000006402377,0.0,3351.0
51,CountingSort,,0.009639599998990889,0.0,3764.0
52,CountingSort,,0.002270900000439724,0.0,4229.0
53,CountingSort,,0.0024806000001262873,0.0,4750.0
54,CountingSort,,-0.0030910999994375743,0.0,5336.0
55,CountingSort,,0.009342499997728737,0.0,5994.0
56,CountingSort,,0.005220600000029663,0.0,6734.0
57,CountingSort,,0.004779400000188616,0.0,7564.0
58,CountingSort,,0.004024199999548728,0.0,8497.0
59,CountingSort,,0.009858000001258915,0.0,9545.0
60,CountingSort,,0.0002525999989302363,0.0,10722.0
61,CountingSort,,0.007065699999657227,0.0,12045.0
62,CountingSort,,0.0013728000012633856,0.0,13530.0
63,CountingSort,,-0.0023118999997677747,0.0,15199.0
64,CountingSort,,0.008325999997396138,0.0,17073.0
65,CountingSort,,0.002662300001247786,0.0,19179.0
66,CountingSort,,0.0036426000006031245,0.0,21544.0
67,CountingSort,,0.006315700000413926,0.0,24201.0
68,CountingSort,,-0.0016674999988026684,0.0,27185.0
69,CountingSort,,0.00699950000125682,0.0,30538.0
70,CountingSort,,0.004375999997137114,0.0,34304.0
71,CountingSort,,-0.0020208000005368376,0.0,38535.0
72,CountingSort,,0.008019000000786036,0.0,43287.0
73,CountingSort,,0.00881180000033055,0.0,48626.0
74,CountingSort,,-0.0011169999997946434,0.0,54622.0
75,CountingSort,,0.007402100000035716,0.0,61359.0
76,CountingSort,,0.003534100000251783,0.0,68926.0
77,CountingSort,,0.015928399998301757,0.0,77426.0
78,CountingSort,,0.0005999000004521804,0.0,86974.0
79,CountingSort,,0.0166771999993216,0.0,97700.0
80,QuickSort,,0.7608492999988812,0.0,10.0
81,QuickSort,,0.6127288999996381,0.0,11.0
82,QuickSort,,0.6473254000011366,0.0,12.0
83,QuickSort,,0.5546787999992375,0.0,14.0
84,QuickSort,,0.4693136999994749,0.0,15.0
85,QuickSort,,0.44789680000030785,0.0,17.0
86,QuickSort,,0.3539196000001539,0.0,20.0
87,QuickSort,,0.29750889999922947,0.0,22.0
88,QuickSort,,0.3559811000013724,0.0,25.0
89,QuickSort,,0.279588600002171,0.0,28.0
90,QuickSort,,0.22110190000057628,0.0,31.0
91,QuickSort,,0.18105189999914728,0.0,35.0
92,QuickSort,,0.2052616000019043,0.0,40.0
93,QuickSort,,0.15175389999967592,0.0,45.0
94,QuickSort,,0.1458201999994344,0.0,50.0
95,QuickSort,,0.12026700000023993,0.0,57.0
96,QuickSort,,0.08410510000067006,0.0,64.0
97,QuickSort,,0.1163527000007889,0.0,72.0
98,QuickSort,,0.10184629999821482,0.0,81.0
99,QuickSort,,0.08037220000187517,0.0,91.0
100,QuickSort,,0.07114440000077593,0.0,102.0
101,QuickSort,,0.05410610000035376,0.0,114.0
102,QuickSort,,0.05981510000128765,0.0,129.0
103,QuickSort,,0.0640373999995063,0.0,145.0
104,QuickSort,,0.041352700000061304,0.0,162.0
105,QuickSort,,0.07596860000012384,0.0,183.0
106,QuickSort,,0.03365829999893322,0.0,205.0
107,QuickSort,,0.05957949999901757,0.0,231.0
108,QuickSort,,0.028945099998963997,0.0,259.0
109,QuickSort,,0.03413729999920179,0.0,291.0
110,QuickSort,,0.03160879999995814,0.0,327.0
111,QuickSort,,0.023758700001053512,0.0,367.0
112,QuickSort,,0.03409950000059325,0.0,413.0
113,QuickSort,,0.050912099999550264,0.0,464.0
114,QuickSort,,0.021200400000452646,0.0,521.0
115,QuickSort,,0.031948199999533244,0.0,585.0
116,QuickSort,,0.025814000000536907,0.0,657.0
117,QuickSort,,0.0231298999988212,0.0,739.0
118,QuickSort,,0.017846599999757018,0.0,830.0
119,QuickSort,,0.019392799998968258,0.0,932.0
120,QuickSort,,0.015549699999610311,0.0,1047.0
121,QuickSort,,0.02432260000023234,0.0,1176.0
122,QuickSort,,0.016362100001060753,0.0,1321.0
123,QuickSort,,0.02875789999961853,0.0,1484.0
124,QuickSort,,0.020706700001028366,0.0,1668.0
125,QuickSort,,0.016821899998831213,0.0,1873.0
126,QuickSort,,0.02706209999996645,0.0,2104.0
127,QuickSort,,0.024125400001139496,0.0,2364.0
128,QuickSort,,0.022005700000590878,0.0,2656.0
129,QuickSort,,0.031563399999868125,0.0,2983.0
130,QuickSort,,0.01776109999991604,0.0,3351.0
131,QuickSort,,0.02072260000022652,0.0,3764.0
132,QuickSort,,0.02057980000063253,0.0,4229.0
133,QuickSort,,0.023417300000801333,0.0,4750.0
134,QuickSort,,0.01020550000066578,0.0,5336.0
135,QuickSort,,0.019963699998697848,0.0,5994.0
136,QuickSort,,0.016291100000671577,0.0,6734.0
137,QuickSort,,0.02990000000136206,0.0,7564.0
138,QuickSort,,0.014607300001443946,0.0,8497.0
139,QuickSort,,0.03056019999894488,0.0,9545.0
140,QuickSort,,0.008551799999622745,0.0,10722.0
141,QuickSort,,0.0184821999991982,0.0,12045.0
142,QuickSort,,0.013293599999087746,0.0,13530.0
143,QuickSort,,0.02013989999977639,0.0,15199.0
144,QuickSort,,0.01513639999757288,0.0,17073.0
145,QuickSort,,0.021812200000567827,0.0,19179.0
146,QuickSort,,0.013972200000353041,0.0,21544.0
147,QuickSort,,0.0198763999997027,0.0,24201.0
148,QuickSort,,0.011362200000803568,0.0,27185.0
149,QuickSort,,0.031393900000693975,0.0,30538.0
150,QuickSort,,0.01825249999819789,0.0,34304.0
151,QuickSort,,0.01629069999944477,0.0,38535.0
152,QuickSort,,0.01868329999888374,0.0,43287.0
153,QuickSort,,0.030332500000440632,0.0,48626.0
154,QuickSort,,0.011726599999747123,0.0,54622.0
155,QuickSort,,0.01385630000004312,0.0,61359.0
156,QuickSort,,0.011537399999724585,0.0,68926.0
157,QuickSort,,0.029835499999535386,0.0,77426.0
158,QuickSort,,0.013272099999085185,0.0,86974.0
159,QuickSort,,0.019226700000217534,0.0,97700.0
160,QuickSort,,0.013292300000102841,0.0,109749.0
161,QuickSort,,0.02008900000146241,0.0,123284.0
162,QuickSort,,0.014392799999768613,0.0,138488.0
163,QuickSort,,0.015326000000641216,0.0,155567.0
164,QuickSort,,0.014859099999739556,0.0,174752.0
165,QuickSort,,0.0314089999992575,0.0,196304.0
166,QuickSort,,0.011608400000113761,0.0,220513.0
167,QuickSort,,0.03141709999908926,0.0,247707.0
168,QuickSort,,0.01715169999988575,0.0,278255.0
169,QuickSort,,0.023446000001058565,0.0,312571.0
170,QuickSort,,0.01875599999948463,0.0,351119.0
171,QuickSort,,0.013051399999312707,0.0,394420.0
172,QuickSort,,0.013486599998941529,0.0,443062.0
173,QuickSort,,0.013989999999466818,0.0,497702.0
174,QuickSort,,0.016035599999668193,0.0,559081.0
175,QuickSort,,0.028418500000043423,0.0,628029.0
176,QuickSort,,0.014589100001103361,0.0,705480.0
177,QuickSort,,0.030714100001205225,0.0,792482.0
178,QuickSort,,0.019022999998924206,0.0,890215.0
179,QuickSort,,0.014120499999989988,0.0,1000000.0
180,QuickSort3Way,,0.006541999999171821,0.0,10.0
181,QuickSort3Way,,0.001274700001886231,0.0,11.0
182,QuickSort3Way,,0.009520200001134071,0.0,12.0
183,QuickSort3Way,,0.012754100000165636,0.0,14.0
184,QuickSort3Way,,0.006172600000354578,0.0,15.0
185,QuickSort3Way,,0.01646910000090429,0.0,17.0
186,QuickSort3Way,,0.0031018999998195795,0.0,20.0
187,QuickSort3Way,,0.003121499998087529,0.0,22.0
188,QuickSort3Way,,0.0050241999997524545,0.0,25.0
189,QuickSort3Way,,0.016405700001996593,0.0,28.0
190,QuickSort3Way,,0.012113100001442945,0.0,31.0
191,QuickSort3Way,,0.006240899998374516,0.0,35.0
192,QuickSort3Way,,0.011166599999341997,0.0,40.0
193,QuickSort3Way,,0.017906099999891012,0.0,45.0
194,QuickSort3Way,,0.016547400000490597,0.0,50.0
195,QuickSort3Way,,0.007073999999192893,0.0,57.0
196,QuickSort3Way,,0.0070601999996142695,0.0,64.0
197,QuickSort3Way,,0.0211873000007472,0.0,72.0
198,QuickSort3Way,,0.014677199998914148,0.0,81.0
199,QuickSort3Way,,0.008861300000717165,0.0,91.0
200,QuickSort3Way,,0.006235700000615907,0.0,102.0
201,QuickSort3Way,,0.02459420000195678,0.0,114.0
202,QuickSort3Way,,0.009862099999736529,0.0,129.0
203,QuickSort3Way,,0.016937200000029407,0.0,145.0
204,QuickSort3Way,,0.018218000002889312,0.0,162.0
205,QuickSort3Way,,0.025425300000279094,0.0,183.0
206,QuickSort3Way,,0.015054600000439677,0.0,205.0
207,QuickSort3Way,,0.025454799999351962,0.0,231.0
208,QuickSort3Way,,0.02155990000028396,0.0,259.0
209,QuickSort3Way,,0.024372999998377054,0.0,291.0
210,QuickSort3Way,,0.01608739999937825,0.0,327.0
211,QuickSort3Way,,0.020816700000068522,0.0,367.0
212,QuickSort3Way,,0.023399499999868567,0.0,413.0
213,QuickSort3Way,,0.014280499997767038,0.0,464.0
214,QuickSort3Way,,0.02436649999981455,0.0,521.0
215,QuickSort3Way,,0.026506500000323285,0.0,585.0
216,QuickSort3Way,,0.030425900000409456,0.0,657.0
217,QuickSort3Way,,0.012426000001141801,0.0,739.0
218,QuickSort3Way,,0.014879199999995762,0.0,830.0
219,QuickSort3Way,,0.024256700000478304,0.0,932.0
220,QuickSort3Way,,0.009351099999548751,0.0,1047.0
221,QuickSort3Way,,0.010764000000563101,0.0,1176.0
222,QuickSort3Way,,0.031068800002685748,0.0,1321.0
223,QuickSort3Way,,0.022269499999310938,0.0,1484.0
224,QuickSort3Way,,0.014765799998713192,0.0,1668.0
225,QuickSort3Way,,0.030401799998799106,0.0,1873.0
226,QuickSort3Way,,0.028821600000810577,0.0,2104.0
227,QuickSort3Way,,0.026731400001153816,0.0,2364.0
228,QuickSort3Way,,0.027133800000228803,0.0,2656.0
229,QuickSort3Way,,0.02375000000029104,0.0,2983.0
230,QuickSort3Way,,0.024227500000051805,0.0,3351.0
231,QuickSort3Way,,0.04263840000021446,0.0,3764.0
232,QuickSort3Way,,0.018485200002032798,0.0,4229.0
233,QuickSort3Way,,0.042990500000087195,0.0,4750.0
234,QuickSort3Way,,0.02440759999990405,0.0,5336.0
235,QuickSort3Way,,0.022175899997819215,0.0,5994.0
236,QuickSort3Way,,0.0237304000002041,0.0,6734.0
237,QuickSort3Way,,0.043474500000229455,0.0,7564.0
238,QuickSort3Way,,0.027222700000493205,0.0,8497.0
239,QuickSort3Way,,0.027467300000353134,0.0,9545.0
240,QuickSort3Way,,0.02786999999989348,0.0,10722.0
241,QuickSort3Way,,0.043026899998949375,0.0,12045.0
242,QuickSort3Way,,0.02295600000070408,0.0,13530.0
243,QuickSort3Way,,0.03445319999991625,0.0,15199.0
244,QuickSort3Way,,0.018843999998352956,0.0,17073.0
245,QuickSort3Way,,0.02749990000120306,0.0,19179.0
246,QuickSort3Way,,0.024194199999328703,0.0,21544.0
247,QuickSort3Way,,0.03138340000077733,0.0,24201.0
248,QuickSort3Way,,0.016069500001322012,0.0,27185.0
249,QuickSort3Way,,0.03339910000067903,0.0,30538.0
250,QuickSort3Way,,0.02581619999727991,0.0,34304.0
251,QuickSort3Way,,0.032083899999634014,0.0,38535.0
252,QuickSort3Way,,0.04485079999903974,0.0,43287.0
253,QuickSort3Way,,0.0455443999999261,0.0,48626.0
254,QuickSort3Way,,0.031190600000627455,0.0,54622.0
255,QuickSort3Way,,0.021360900000217953,0.0,61359.0
256,QuickSort3Way,,0.029296099999555736,0.0,68926.0
257,QuickSort3Way,,0.03865169999880891,0.0,77426.0
258,QuickSort3Way,,0.023545199999716715,0.0,86974.0
259,QuickSort3Way,,0.04137570000057167,0.0,97700.0
260,QuickSort3Way,,0.02145070000005944,0.0,109749.0
261,QuickSort3Way,,0.0507023999998637,0.0,123284.0
262,QuickSort3Way,,0.01562769999873126,0.0,138488.0
263,QuickSort3Way,,0.02107090000026801,0.0,155567.0
264,QuickSort3Way,,0.02401139999892621,0.0,174752.0
265,QuickSort3Way,,0.0370308000001387,0.0,196304.0
266,QuickSort3Way,,0.027805699999589706,0.0,220513.0
267,QuickSort3Way,,0.03162740000152553,0.0,247707.0
268,QuickSort3Way,,0.02379590000055032,0.0,278255.0
269,QuickSort3Way,,0.05098150000048918,0.0,312571.0
270,QuickSort3Way,,0.027302899998176144,0.0,351119.0
271,QuickSort3Way,,0.025357099999382626,0.0,394420.0
272,QuickSort3Way,,0.03661859999920125,0.0,443062.0
273,QuickSort3Way,,0.04943229999844334,0.0,497702.0
274,QuickSort3Way,,0.0409349999990809,0.0,559081.0
275,QuickSort3Way,,0.044826699999248376,0.0,628029.0
276,QuickSort3Way,,0.026627900000676163,0.0,705480.0
277,QuickSort3Way,,0.020191300001897616,0.0,792482.0
278,QuickSort3Way,,0.025983799998357426,0.0,890215.0
279,QuickSort3Way,,0.02126999999927648,0.0,1000000.0
280,RadixSort,,0.0019094999988737982,0.0,10.0
281,RadixSort,,-0.0001695000009931391,0.0,11.0
282,RadixSort,,0.007089700000506127,0.0,12.0
283,RadixSort,,0.008818599999358412,0.0,14.0
284,RadixSort,,0.002813199998854543,0.0,15.0
285,RadixSort,,0.0014043000010133255,0.0,17.0
286,RadixSort,,0.0032023000003391644,0.0,20.0
287,RadixSort,,0.004498399997828528,0.0,22.0
288,RadixSort,,0.0023007000017969403,0.0,25.0
289,RadixSort,,0.008883600001354353,0.0,28.0
290,RadixSort,,0.0026947000005748123,0.0,31.0
291,RadixSort,,0.008805599998595426,0.0,35.0
292,RadixSort,,0.0029196000014053425,0.0,40.0
293,RadixSort,,0.009083699998882366,0.0,45.0
294,RadixSort,,0.0031459000001632376,0.0,50.0
295,RadixSort,,-0.0025615000013203826,0.0,57.0
296,RadixSort,,0.0016018999995139893,0.0,64.0
297,RadixSort,,0.008526900001015747,0.0,72.0
298,RadixSort,,0.0073045999979513,0.0,81.0
299,RadixSort,,0.008548600000722217,0.0,91.0
300,RadixSort,,0.005615900001430418,0.0,102.0
301,RadixSort,,0.010823100001289276,0.0,114.0
302,RadixSort,,0.002207399998951587,0.0,129.0
303,RadixSort,,0.006544800000483519,0.0,145.0
304,RadixSort,,0.002659800002220436,0.0,162.0
305,RadixSort,,0.007843600000342121,0.0,183.0
306,RadixSort,,0.0029569999987870688,0.0,205.0
307,RadixSort,,0.010612899999614456,0.0,231.0
308,RadixSort,,0.004322299999330426,0.0,259.0
309,RadixSort,,-0.002468300001055468,0.0,291.0
310,RadixSort,,0.0034008000020548934,0.0,327.0
311,RadixSort,,0.0035464999982650625,0.0,367.0
312,RadixSort,,0.0029369000003498513,0.0,413.0
313,RadixSort,,0.008371099998839782,0.0,464.0
314,RadixSort,,0.011645499998849118,0.0,521.0
315,RadixSort,,0.006693399998766836,0.0,585.0
316,RadixSort,,0.0019993000005342765,0.0,657.0
317,RadixSort,,0.002920599999924889,0.0,739.0
318,RadixSort,,0.006723999998939689,0.0,830.0
319,RadixSort,,0.011680999999953201,0.0,932.0
320,RadixSort,,0.0088649000008445,0.0,1047.0
321,RadixSort,,0.007647700000234181,0.0,1176.0
322,RadixSort,,0.0026975000018865103,0.0,1321.0
323,RadixSort,,0.00713029999860737,0.0,1484.0
324,RadixSort,,0.006304399999862653,0.0,1668.0
325,RadixSort,,0.00832569999874977,0.0,1873.0
326,RadixSort,,0.004305000000385917,0.0,2104.0
327,RadixSort,,0.013906200001656543,0.0,2364.0
328,RadixSort,,0.010590699999738717,0.0,2656.0
329,RadixSort,,0.007887900001151138,0.0,2983.0
330,RadixSort,,-0.00025740000091900583,0.0,3351.0
331,RadixSort,,0.013249300000097719,0.0,3764.0
332,RadixSort,,0.003919700002370519,0.0,4229.0
333,RadixSort,,0.013795000000754953,0.0,4750.0
334,RadixSort,,-0.0013320999987627147,0.0,5336.0
335,RadixSort,,0.0134232999971573,0.0,5994.0
336,RadixSort,,0.008717099999557831,0.0,6734.0
337,RadixSort,,0.0011247000020375708,0.0,7564.0
338,RadixSort,,0.003443899999183486,0.0,8497.0
339,RadixSort,,0.013613999999506632,0.0,9545.0
340,RadixSort,,0.007433799999489565,0.0,10722.0
341,RadixSort,,0.013838199998644996,0.0,12045.0
342,RadixSort,,0.01373529999909806,0.0,13530.0
343,RadixSort,,-0.0001680999994277954,0.0,15199.0
344,RadixSort,,0.007270699999935459,0.0,17073.0
345,RadixSort,,0.012478200000259676,0.0,19179.0
346,RadixSort,,0.011883499999385094,0.0,21544.0
347,RadixSort,,0.012028700000882964,0.0,24201.0
348,RadixSort,,0.007734099999652244,0.0,27185.0
349,RadixSort,,0.010908200001722435,0.0,30538.0
350,RadixSort,,0.010986299999785842,0.0,34304.0
351,RadixSort,,0.009198599998853751,0.0,38535.0
352,RadixSort,,0.01098439999987022,0.0,43287.0
353,RadixSort,,0.0116254000004119,0.0,48626.0
354,RadixSort,,-0.0002705999995669117,0.0,54622.0
355,RadixSort,,0.016351700000086566,0.0,61359.0
356,RadixSort,,0.008902499999749125,0.0,68926.0
357,RadixSort,,0.015985000000000582,0.0,77426.0
358,RadixSort,,0.0051999999977851985,0.0,86974.0
359,RadixSort,,0.004965299998730188,0.0,97700.0
360,RadixSort,,0.01041830000031041,0.0,109749.0
361,RadixSort,,0.006566199999724631,0.0,123284.0
362,RadixSort,,0.0065610000001470326,0.0,138488.0
363,RadixSort,,0.006318400000964175,0.0,155567.0
364,RadixSort,,0.013721499999519438,0.0,174752.0
365,RadixSort,,0.013934700000390876,0.0,196304.0
366,RadixSort,,0.010561700000835117,0.0,220513.0
367,RadixSort,,0.004924500000925036,0.0,247707.0
368,RadixSort,,0.006116299999121111,0.0,278255.0
369,RadixSort,,0.015674599999329075,0.0,312571.0
370,RadixSort,,0.008871999998518731,0.0,351119.0
371,RadixSort,,0.006402299997716909,0.0,394420.0
372,RadixSort,,0.006255899999814574,0.0,443062.0
373,RadixSort,,0.008336599999893224,0.0,497702.0
374,RadixSort,,0.00796759999866481,0.0,559081.0
375,RadixSort,,0.013441099999909056,0.0,628029.0
376,RadixSort,,0.0019560000000637956,0.0,705480.0
377,RadixSort,,0.006240500002604676,0.0,792482.0
378,RadixSort,,0.011266899999100133,0.0,890215.0
379,RadixSort,,0.006768900000679423,0.0,1000000.0
0,QuickSort (worst),100.0,0.0012925000010000076,0.0,
1,QuickSort (worst),107.0,0.0016447999987576623,0.0,
2,QuickSort (worst),114.0,0.0017310000002908055,0.0,
3,QuickSort (worst),123.0,0.0016881000010471325,0.0,
4,QuickSort (worst),132.0,0.0017654000002949033,0.0,
5,QuickSort (worst),141.0,0.0019738999999390217,0.0,
6,QuickSort (worst),151.0,0.0008789000003162073,0.0,
7,QuickSort (worst),162.0,0.0009934999998222338,0.0,
8,QuickSort (worst),174.0,0.0011395000001357403,0.0,
9,QuickSort (worst),187.0,0.001438500001313514,0.0,
10,QuickSort (worst),200.0,0.0015041999995446531,0.0,
11,QuickSort (worst),215.0,0.0017269999989366625,0.0,
12,QuickSort (worst),231.0,0.004656600000089384,0.0,
13,QuickSort (worst),247.0,0.005828800000017509,0.0,
14,QuickSort (worst),265.0,0.006660500001089531,0.0,
15,QuickSort (worst),284.0,0.0033208000004378846,0.0,
16,QuickSort (worst),305.0,0.003367600000274251,0.0,
17,QuickSort (worst),327.0,0.003960700001698569,0.0,
18,QuickSort (worst),351.0,0.004496400000789436,0.0,
19,QuickSort (worst),376.0,0.005420199999207398,0.0,
20,QuickSort (worst),403.0,0.006099799998992239,0.0,
21,QuickSort (worst),432.0,0.0070630000009259675,0.0,
22,QuickSort (worst),464.0,0.020634200000131386,0.0,
23,QuickSort (worst),497.0,0.0130726000006689,0.0,
24,QuickSort (worst),533.0,0.02629460000025574,0.0,
25,QuickSort (worst),572.0,0.03211639999972249,0.0,
26,QuickSort (worst),613.0,0.027323899999828427,0.0,
27,QuickSort (worst),657.0,0.02959540000119887,0.0,
28,QuickSort (worst),705.0,0.04205719999845314,0.0,
29,QuickSort (worst),756.0,0.02849860000060289,0.0,
30,QuickSort (worst),811.0,0.04596069999934116,0.0,
31,QuickSort (worst),869.0,0.06190390000119805,0.0,
32,QuickSort (worst),932.0,0.07108380000136094,0.0,
33,QuickSort (worst),999.0,0.0766596000012214,0.0,
34,QuickSort (worst),1072.0,0.05036379999910423,0.0,
35,QuickSort (worst),1149.0,0.07638760000008915,0.0,
36,QuickSort (worst),1232.0,0.10588839999945776,0.0,
37,QuickSort (worst),1321.0,0.10287880000032601,0.0,
38,QuickSort (worst),1417.0,0.19238179999956628,0.0,
39,QuickSort (worst),1519.0,0.13997199999903387,0.0,
40,QuickSort (worst),1629.0,0.20368220000091242,0.0,
41,QuickSort (worst),1747.0,0.1968507999990834,0.0,
42,QuickSort (worst),1873.0,0.21124109999982466,0.0,
43,QuickSort (worst),2009.0,0.24596219999875757,0.0,
44,QuickSort (worst),2154.0,0.29584090000025753,0.0,
45,QuickSort (worst),2310.0,0.39355109999996785,0.0,
46,QuickSort (worst),2477.0,0.38233969999964756,0.0,
47,QuickSort (worst),2656.0,0.39104389999920386,0.0,
48,QuickSort (worst),2848.0,0.5692499999986467,0.0,
49,QuickSort (worst),3053.0,0.6754423000002134,0.0,
50,QuickSort3Way (worst),100.0,0.0004506999994191574,0.0,
51,QuickSort3Way (worst),107.0,0.0005044999998062849,0.0,
52,QuickSort3Way (worst),114.0,0.0003274000009696465,0.0,
53,QuickSort3Way (worst),123.0,0.00045839999984309543,0.0,
54,QuickSort3Way (worst),132.0,0.0005077000005258014,0.0,
55,QuickSort3Way (worst),141.0,0.000629599999228958,0.0,
56,QuickSort3Way (worst),151.0,0.0002347999998164596,0.0,
57,QuickSort3Way (worst),162.0,0.0002573000001575565,0.0,
58,QuickSort3Way (worst),174.0,0.0002841000004991656,0.0,
59,QuickSort3Way (worst),187.0,0.00031769999986863695,0.0,
60,QuickSort3Way (worst),200.0,0.00034419999974488746,0.0,
61,QuickSort3Way (worst),215.0,0.0003876999999192776,0.0,
62,QuickSort3Way (worst),231.0,0.0011230000000068685,0.0,
63,QuickSort3Way (worst),247.0,0.0012225999998918269,0.0,
64,QuickSort3Way (worst),265.0,0.0012671000004047528,0.0,
65,QuickSort3Way (worst),284.0,0.0005790000013803365,0.0,
66,QuickSort3Way (worst),305.0,0.0006512999989354284,0.0,
67,QuickSort3Way (worst),327.0,0.00073069999962172,0.0,
68,QuickSort3Way (worst),351.0,0.0008166999996319646,0.0,
69,QuickSort3Way (worst),376.0,0.0009074999998119893,0.0,
70,QuickSort3Way (worst),403.0,0.0010051999997813255,0.0,
71,QuickSort3Way (worst),432.0,0.0011950000007345807,0.0,
72,QuickSort3Way (worst),464.0,0.003177799999320996,0.0,
73,QuickSort3Way (worst),497.0,0.001392100000884966,0.0,
74,QuickSort3Way (worst),533.0,0.0038906000008864794,0.0,
75,QuickSort3Way (worst),572.0,0.001701600000160397,0.0,
76,QuickSort3Way (worst),613.0,0.0018861000007746043,0.0,
77,QuickSort3Way (worst),657.0,0.0021565000006376067,0.0,
78,QuickSort3Way (worst),705.0,0.006106299999373732,0.0,
79,QuickSort3Way (worst),756.0,0.002627300000312971,0.0,
80,QuickSort3Way (worst),811.0,0.007614899999680347,0.0,
81,QuickSort3Way (worst),869.0,0.00820460000068124,0.0,
82,QuickSort3Way (worst),932.0,0.00883109999995213,0.0,
83,QuickSort3Way (worst),999.0,0.00417609999931301,0.0,
84,QuickSort3Way (worst),1072.0,0.004723200001535588,0.0,
85,QuickSort3Way (worst),1149.0,0.012012900000627269,0.0,
86,QuickSort3Way (worst),1232.0,0.005360699999073404,0.0,
87,QuickSort3Way (worst),1321.0,0.015171400000326685,0.0,
88,QuickSort3Way (worst),1417.0,0.006679600001007202,0.0,
89,QuickSort3Way (worst),1519.0,0.018115700000635115,0.0,
90,QuickSort3Way (worst),1629.0,0.008028500000364147,0.0,
91,QuickSort3Way (worst),1747.0,0.008970699998826603,0.0,
92,QuickSort3Way (worst),1873.0,0.019603500000812346,0.0,
93,QuickSort3Way (worst),2009.0,0.014399899999261834,0.0,
94,QuickSort3Way (worst),2154.0,0.02923900000132562,0.0,
95,QuickSort3Way (worst),2310.0,0.035504699999364675,0.0,
96,QuickSort3Way (worst),2477.0,0.021353399999497924,0.0,
97,QuickSort3Way (worst),2656.0,0.0330772999986948,0.0,
98,QuickSort3Way (worst),2848.0,0.04255780000130471,0.0,
99,QuickSort3Way (worst),3053.0,0.03354159999980766,0.0,
